Tags,Device Name,IP Address,Device Family,Site,Reachability,Support Type,MAC Address,Platform,Serial Number,Uptime,Last Updated,Resync Interval,Manageability,Device Role,Device Series,Vendor,AP LED Flash Status,Advisories,Template Provision Status,Software Image,Template Conflict Status,Image Version,OS Update Status,Image Needs Update,Image Precheck Status,Image Compatibility,Provisioning Status,Credential Status,Last Provisioned,Associated WLC IP,AP CDP Neighbors,AP Group Name,Flex Group Name,AP Ethernet MAC Address,AP Location,AP Zone Name,RF Profile,Policy Tag,Site Tag,Application Telemetry,Replacement Serial Number,Replace Status,New Serial Number,New Platform,Refresh Status,Compliance,Integrity Verification,EoX Status,Certificate Status,Health Score
,NU-AP02034,10.2.18.129,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/2e Verdieping,Reachable,Supported,48:00:b3:5a:c3:60,CW9166I-E,KWC28280HTF,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N03A15A1-D01.backbone.vu.nl(Port:GigabitEthernet5/0/7),NA,NA,c4:14:a2:b8:34:00,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_2eVerdie_471af_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP02033,10.2.18.32,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/2e Verdieping,Reachable,Supported,48:00:b3:5a:c0:20,CW9166I-E,KWC28280HSP,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N03A15A1-D01.backbone.vu.nl(Port:GigabitEthernet5/0/45),NA,NA,c4:14:a2:b8:32:60,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_2eVerdie_471af_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,Not Provisioned,10
,NU-AP02032,10.2.18.122,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/2e Verdieping,Reachable,Supported,48:00:b3:5a:9c:60,CW9166I-E,KWC28280HJ9,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N03A15A1-D01.backbone.vu.nl(Port:GigabitEthernet5/0/10),NA,NA,c4:14:a2:b8:20:80,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_2eVerdie_471af_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP02031,10.2.18.181,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/2e Verdieping,Reachable,Supported,48:00:b3:5a:73:c0,CW9166I-E,KWC28280H8Q,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N03A15A1-D01.backbone.vu.nl(Port:GigabitEthernet5/0/44),NA,NA,c4:14:a2:b8:0c:30,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_2eVerdie_471af_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP02030,10.2.18.100,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/2e Verdieping,Reachable,Supported,48:00:b3:5a:80:00,CW9166I-E,KWC28280HBL,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N03A15A1-D01.backbone.vu.nl(Port:GigabitEthernet5/0/43),NA,NA,c4:14:a2:b8:12:50,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_2eVerdie_471af_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01353,10.2.19.2,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,50:5c:88:f1:cb:e0,CW9166I-E,KWC283405J3,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N00C05C2-D01.backbone.vu.nl(Port:GigabitEthernet5/0/4),NA,NA,c4:14:a2:c7:3d:50,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01352,10.2.19.225,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:4d:60,CW9166D1-E,FGL2849L14B,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N05C09C2-D01.backbone.vu.nl(Port:GigabitEthernet1/0/42),NA,NA,8c:88:81:7a:73:80,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01351,10.2.19.164,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:69:c0,CW9166D1-E,FGL2849L193,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N05C09C2-D01.backbone.vu.nl(Port:GigabitEthernet1/0/44),NA,NA,8c:88:81:7a:81:b0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01350,10.2.19.167,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:3e:c0,CW9166D1-E,FGL2849L196,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N05C09C2-D01.backbone.vu.nl(Port:GigabitEthernet1/0/45),NA,NA,8c:88:81:7a:6c:30,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,Not Provisioned,10
,NU-AP01349,10.2.19.231,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:6f:e0,CW9166D1-E,FGL2849L18X,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N00C05C2-D01.backbone.vu.nl(Port:GigabitEthernet5/0/36),NA,NA,8c:88:81:7a:84:c0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01348,10.2.19.230,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:79:80,CW9166D1-E,FGL2849L19U,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N05C09C2-D01.backbone.vu.nl(Port:GigabitEthernet1/0/43),NA,NA,8c:88:81:7a:89:90,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01347,10.2.19.224,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:42:c0,CW9166D1-E,FGL2849L147,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N00C05C2-D01.backbone.vu.nl(Port:GigabitEthernet5/0/37),NA,NA,8c:88:81:7a:6e:30,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,Not Provisioned,10
,NU-AP01346,10.2.18.12,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,50:5c:88:f1:1f:60,CW9166I-E,KWC283404BH,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N00C05C2-D01.backbone.vu.nl(Port:GigabitEthernet5/0/3),NA,NA,c4:14:a2:c6:e7:10,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01345,10.2.18.123,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,50:5c:88:f1:29:20,CW9166I-E,KWC283404DT,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N04C31C1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/41),NA,NA,c4:14:a2:c6:eb:f0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01344,10.2.19.165,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:69:40,CW9166D1-E,FGL2849L15S,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N02A15A2-D02.backbone.vu.nl(Port:GigabitEthernet1/0/8),NA,NA,8c:88:81:7a:81:70,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01343,10.2.19.228,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:43:00,CW9166D1-E,FGL2849L143,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N02A15A2-D02.backbone.vu.nl(Port:GigabitEthernet1/0/7),NA,NA,8c:88:81:7a:6e:50,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01342,10.2.19.248,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:7a:40,CW9166D1-E,FGL2849L19C,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N02A15A2-D02.backbone.vu.nl(Port:GigabitEthernet1/0/4),NA,NA,8c:88:81:7a:89:f0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01341,10.2.19.229,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:4d:c0,CW9166D1-E,FGL2849L140,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N02A15A2-D02.backbone.vu.nl(Port:GigabitEthernet1/0/6),NA,NA,8c:88:81:7a:73:b0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01340,10.2.19.186,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:7a:80,CW9166D1-E,FGL2849L195,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N02A15A2-D02.backbone.vu.nl(Port:GigabitEthernet1/0/5),NA,NA,8c:88:81:7a:8a:10,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01339,10.2.19.187,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:7b:e0,CW9166D1-E,FGL2849L19Q,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N02A15A2-D02.backbone.vu.nl(Port:GigabitEthernet1/0/3),NA,NA,8c:88:81:7a:8a:c0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01338,10.2.19.250,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:7a:00,CW9166D1-E,FGL2849L190,16 days 18 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N02A15A2-D02.backbone.vu.nl(Port:GigabitEthernet1/0/2),NA,NA,8c:88:81:7a:89:d0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01337,10.2.19.249,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:45:80,CW9166D1-E,FGL2849L15R,16 days 18 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N02A15A2-D02.backbone.vu.nl(Port:GigabitEthernet1/0/1),NA,NA,8c:88:81:7a:6f:90,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01029,10.2.19.53,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,50:5c:88:f1:cb:c0,CW9166I-E,KWC283405J2,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N02B27B1-D01.backbone.vu.nl(Port:GigabitEthernet5/0/15),NA,NA,c4:14:a2:c7:3d:40,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01028,10.2.18.212,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:47:41:00,CW9166D1-E,FGL2849L13Y,7 days 23 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,"ap-onboarding.backbone.vu.nl(Port:TenGigabitEthernet1/0/43),N02B27B1-D01.backbone.vu.nl(Port:GigabitEthernet5/0/20)",NA,NA,8c:88:81:7a:6d:50,default location,APZ_NU_VU_Tentamen,RF-NU-Gebouw-Tentamen,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,Not Provisioned,10
,NU-AP01027,10.2.19.98,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,48:00:b3:5a:c5:a0,CW9166I-E,KWC28280HTZ,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N02A15A1-D01.backbone.vu.nl(Port:GigabitEthernet2/0/5),NA,NA,c4:14:a2:b8:35:20,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01026,10.2.18.77,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:44:00:e0,CW9166D1-E,FGL2845L9PT,7 days 20 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,"ap-onboarding.backbone.vu.nl(Port:TenGigabitEthernet1/0/44),N02B27B1-D01.backbone.vu.nl(Port:GigabitEthernet5/0/46)",NA,NA,c4:14:a2:d2:3c:50,default location,APZ_NU_VU_Tentamen,RF-NU-Gebouw-Tentamen,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01025,10.2.18.26,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,48:00:b3:5a:a3:40,CW9166I-E,KWC28280HKW,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N02A15A1-D01.backbone.vu.nl(Port:GigabitEthernet2/0/43),NA,NA,c4:14:a2:b8:23:f0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01024,10.2.19.16,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,10:e3:76:46:f1:80,CW9166D1-E,FGL2849L15P,7 days 23 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,"N02B27B1-D01.backbone.vu.nl(Port:GigabitEthernet5/0/19),ap-onboarding.backbone.vu.nl(Port:TenGigabitEthernet1/0/46)",NA,NA,8c:88:81:7a:45:90,default location,APZ_NU_VU_Tentamen,RF-NU-Gebouw-Tentamen,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP01023,10.2.18.226,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/1e Verdieping,Reachable,Supported,48:00:b3:5a:74:80,CW9166I-E,KWC28280H8W,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N02A15A1-D01.backbone.vu.nl(Port:GigabitEthernet2/0/45),NA,NA,c4:14:a2:b8:0c:90,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_1eVerdie_13c42_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
